customer_id,age,gender,region,annual_income,monthly_spend,loyalty_points,purchases_per_month,avg_session_duration_min,days_since_last_purchase,return_rate_pct,customer_satisfaction_score,membership_tier,primary_category,device_preference,cluster_label
CUST017713,52,Female,East,10000.0,637.73,47040,5.1,41.2,10,3.68,3.5,Silver,Home & Garden,Desktop,2
CUST017714,19,Male,East,10000.0,456.5,32639,1.5,17.7,23,3.67,3.6,Bronze,Home & Garden,Desktop,0
CUST017715,39,Male,North,10000.0,246.57,21832,1.0,7.1,60,1.73,4.2,Gold,Fashion,Mobile,4
CUST017716,52,Female,East,10000.0,750.87,62628,6.6,48.5,14,4.74,3.9,Gold,Sports,Tablet,2
CUST017717,32,Male,West,67612.97,4056.95,112658,17.4,84.3,23,3.68,4.6,Platinum,Luxury,Mobile,3
CUST017718,21,Male,South,10000.0,608.05,23346,1.9,20.1,38,5.0,2.6,Bronze,Home & Garden,Mobile,0
CUST017719,42,Female,East,10000.0,320.96,23436,1.1,1.5,41,4.09,3.6,Bronze,Electronics,Mobile,4
CUST017720,57,Female,West,10000.0,367.5,18974,1.9,5.8,22,3.21,3.8,Silver,Electronics,Tablet,4
CUST017721,29,Female,East,79605.63,4379.46,123522,15.0,95.3,26,1.98,3.8,Platinum,Luxury,Mobile,3
CUST017722,27,Female,East,70031.1,4608.45,92514,13.7,93.1,39,4.3,4.4,Platinum,Home & Garden,Mobile,3
CUST017723,37,Female,South,10000.0,416.56,19743,1.0,5.7,102,3.04,4.4,Bronze,Electronics,Tablet,4
CUST017724,66,Female,North,12411.89,610.76,43684,3.4,36.4,26,3.26,3.9,Silver,Fashion,Desktop,2
CUST017725,33,Female,North,40655.85,2462.75,74007,8.6,49.1,5,3.34,3.2,Silver,Sports,Mobile,1
CUST017726,50,Female,North,10000.0,376.04,25469,1.1,9.1,48,2.31,4.2,Bronze,Electronics,Tablet,4
CUST017727,37,Female,South,10000.0,1022.21,67927,3.6,53.8,24,4.19,4.3,Bronze,Fashion,Mobile,2
CUST017728,31,Female,East,71585.89,5454.47,76989,22.6,91.9,66,2.81,4.7,Platinum,Fashion,Desktop,3
CUST017729,23,Male,North,10000.0,596.28,24558,2.1,15.5,1,6.25,2.6,Bronze,Electronics,Mobile,0
CUST017730,45,Male,West,10000.0,278.33,21998,1.0,7.1,106,3.7,4.4,Gold,Sports,Desktop,4
CUST017731,23,Male,South,10000.0,479.21,32777,1.0,13.1,4,3.88,3.3,Silver,Home & Garden,Desktop,0
CUST017732,22,Male,North,87146.13,5142.09,101101,20.5,61.1,24,4.02,3.8,Gold,Home & Garden,Mobile,3
CUST017733,29,Female,North,49536.93,2800.15,59332,12.7,69.4,24,6.06,3.3,Bronze,Luxury,Mobile,1
CUST017734,43,Male,West,10000.0,175.65,25176,1.0,8.3,49,2.46,4.0,Bronze,Fashion,Mobile,4
CUST017735,42,Male,North,54607.62,2417.7,88302,10.7,64.1,16,3.61,4.2,Silver,Luxury,Desktop,1
CUST017736,36,Male,West,44930.2,3249.19,107945,9.3,63.5,19,5.18,4.9,Gold,Home & Garden,Desktop,1
CUST017737,20,Female,South,10000.0,480.64,34763,1.0,11.6,8,6.63,3.2,Bronze,Electronics,Mobile,0
CUST017738,29,Male,East,50868.38,2773.77,76760,13.9,57.4,7,4.27,4.1,Silver,Luxury,Desktop,1
CUST017739,23,Female,South,72394.21,3267.84,83581,25.1,96.6,74,4.2,3.8,Platinum,Sports,Mobile,3
CUST017740,28,Female,North,103180.75,5558.43,98346,17.2,98.9,23,2.76,3.7,Platinum,Luxury,Tablet,3
CUST017741,52,Female,South,10000.0,1185.74,55827,4.4,29.8,167,4.69,3.5,Silver,Electronics,Desktop,2
CUST017742,29,Female,East,54233.42,2419.56,56190,17.8,56.4,23,4.29,3.8,Gold,Electronics,Mobile,1
CUST017743,46,Female,West,10000.0,563.81,48810,5.8,40.6,15,2.31,3.8,Silver,Fashion,Desktop,2
CUST017744,42,Female,East,61806.4,2876.3,84065,11.5,49.2,20,4.4,4.7,Gold,Electronics,Desktop,1
CUST017745,29,Male,East,42059.16,2769.02,88357,17.6,54.0,135,6.56,3.9,Gold,Fashion,Desktop,1
CUST017746,36,Male,West,60447.56,3208.78,93353,12.6,77.8,18,5.0,3.4,Gold,Fashion,Tablet,1
CUST017747,40,Female,West,39269.39,2602.53,81556,14.5,71.1,42,6.18,4.5,Platinum,Luxury,Desktop,1
CUST017748,34,Female,West,48341.31,2759.3,89584,8.8,76.4,72,5.08,3.8,Gold,Home & Garden,Tablet,1
CUST017749,34,Male,North,37713.5,3082.56,92593,13.8,49.8,7,4.72,3.8,Silver,Home & Garden,Tablet,1
CUST017750,46,Female,West,49098.62,2468.22,78349,13.5,79.7,71,4.26,3.1,Bronze,Luxury,Tablet,1
CUST017751,52,Female,North,10000.0,571.44,50270,5.8,36.2,20,4.05,3.8,Silver,Home & Garden,Tablet,2
CUST017752,41,Female,South,45017.64,3121.52,73640,13.5,54.1,20,4.7,4.1,Bronze,Luxury,Mobile,1
CUST017753,24,Female,North,70497.41,5064.36,130302,14.6,92.1,19,3.96,3.8,Gold,Luxury,Mobile,3
CUST017754,33,Female,North,53674.87,4745.76,95919,16.0,86.2,17,4.43,3.9,Platinum,Sports,Tablet,3
CUST017755,29,Male,West,78620.11,4089.44,113632,30.0,79.3,21,4.25,4.8,Gold,Luxury,Tablet,3
CUST017756,36,Male,West,45028.93,1863.2,76097,10.3,64.5,16,5.49,3.9,Gold,Luxury,Mobile,1
CUST017757,49,Male,North,10000.0,218.98,21763,1.2,8.8,35,2.25,4.5,Silver,Sports,Mobile,4
CUST017758,36,Male,South,33935.63,2119.37,98121,6.6,52.4,125,3.78,3.9,Platinum,Fashion,Tablet,1
CUST017759,31,Female,North,46663.92,3264.01,76457,10.4,45.1,61,4.97,3.5,Platinum,Electronics,Mobile,1
CUST017760,55,Female,East,10000.0,427.08,55261,4.6,54.9,64,4.63,3.2,Bronze,Electronics,Mobile,2
CUST017761,26,Female,West,121332.9,4396.67,135625,21.2,77.0,15,4.5,4.0,Platinum,Sports,Mobile,3
CUST017762,32,Female,East,39176.71,2397.32,81464,7.4,79.4,40,5.9,2.9,Platinum,Fashion,Tablet,1
CUST017763,49,Male,North,10000.0,432.67,16564,1.0,2.4,44,4.05,4.4,Silver,Electronics,Mobile,4
CUST017764,58,Female,West,10000.0,643.48,83010,3.8,32.8,41,5.02,3.6,Silver,Electronics,Mobile,2
CUST017765,29,Female,West,79583.12,4570.3,145548,30.0,72.6,25,4.29,3.8,Platinum,Sports,Mobile,3
CUST017766,29,Male,South,101108.01,2931.47,110466,20.6,102.9,20,3.27,3.8,Platinum,Luxury,Mobile,3
CUST017767,21,Male,North,10000.0,292.03,30122,1.6,19.9,31,4.58,3.4,Bronze,Sports,Desktop,0
CUST017768,52,Male,North,10000.0,770.83,50479,4.4,32.1,44,5.93,3.8,Bronze,Home & Garden,Tablet,2
CUST017769,24,Female,North,89081.51,4378.29,140779,18.9,106.9,19,3.26,3.6,Gold,Electronics,Mobile,3
CUST017770,29,Male,East,40648.05,2493.33,96486,12.3,66.2,12,3.54,3.4,Silver,Fashion,Desktop,1
CUST017771,24,Female,West,74893.75,4442.11,118971,16.5,75.4,22,5.13,3.9,Platinum,Home & Garden,Desktop,3
CUST017772,33,Female,North,37487.36,3519.2,79955,12.3,44.2,49,4.81,3.2,Bronze,Sports,Tablet,1
CUST017773,29,Male,West,44158.01,2127.93,96086,9.8,49.6,13,2.96,3.5,Gold,Luxury,Tablet,1
CUST017774,51,Female,South,10000.0,275.48,22493,1.5,4.3,106,3.17,4.3,Bronze,Electronics,Mobile,4
CUST017775,35,Male,West,10000.0,479.3,24338,1.1,11.3,22,2.89,4.0,Bronze,Electronics,Desktop,4
CUST017776,22,Male,West,10000.0,540.64,28409,3.0,10.6,114,3.53,4.3,Bronze,Fashion,Desktop,0
CUST017777,32,Male,West,52007.51,2050.5,112362,10.4,78.4,33,5.86,3.4,Gold,Home & Garden,Desktop,1
CUST017778,23,Male,West,10000.0,795.27,31006,1.3,8.4,79,7.01,4.2,Bronze,Electronics,Desktop,0
CUST017779,35,Female,North,10000.0,194.39,22265,1.0,1.9,27,3.1,4.1,Bronze,Electronics,Mobile,4
CUST017780,23,Female,East,10000.0,411.6,37635,3.8,3.7,9,4.31,3.9,Bronze,Fashion,Mobile,0
CUST017781,54,Male,East,10000.0,377.96,24914,1.0,9.0,166,3.35,4.3,Bronze,Luxury,Mobile,4
CUST017782,54,Female,North,10000.0,698.62,54053,3.7,38.1,15,2.88,4.0,Silver,Electronics,Desktop,2
CUST017783,23,Male,South,41348.4,3619.88,83632,15.3,72.6,43,3.49,4.1,Gold,Electronics,Mobile,1
CUST017784,25,Female,East,78640.94,4340.87,50284,22.6,82.5,33,4.78,4.0,Silver,Home & Garden,Mobile,3
CUST017785,40,Male,West,45256.4,3201.22,82368,7.1,75.0,5,4.52,3.6,Bronze,Electronics,Tablet,1
CUST017786,51,Male,North,10604.16,845.88,56926,5.2,45.1,17,2.36,4.5,Silver,Sports,Mobile,2
CUST017787,26,Female,West,93006.44,3282.34,127003,15.5,98.2,28,3.15,4.3,Gold,Fashion,Mobile,3
CUST017788,29,Male,East,105296.17,5617.26,118963,18.3,94.2,19,3.72,4.4,Gold,Luxury,Mobile,3
CUST017789,45,Female,North,10000.0,956.97,56072,4.4,46.6,65,2.44,4.3,Silver,Sports,Mobile,2
CUST017790,49,Female,North,10000.0,989.54,60282,7.3,38.9,29,4.96,4.6,Silver,Electronics,Desktop,2
CUST017791,19,Female,East,10000.0,514.67,19670,3.0,9.7,60,6.45,3.7,Gold,Electronics,Mobile,0
CUST017792,31,Female,West,34020.95,1946.5,85167,9.1,54.9,38,4.75,3.5,Platinum,Fashion,Desktop,1
CUST017793,58,Female,South,10000.0,896.29,53113,6.5,45.7,57,2.37,4.1,Bronze,Sports,Mobile,2
CUST017794,23,Female,South,10000.0,167.88,20919,1.9,6.6,22,1.12,4.0,Silver,Home & Garden,Mobile,4
CUST017795,62,Male,East,10000.0,799.23,56071,9.2,37.5,50,5.16,3.6,Bronze,Home & Garden,Mobile,2
CUST017796,24,Female,South,80280.54,3000.18,84637,17.1,82.2,49,4.72,3.7,Gold,Luxury,Tablet,3
CUST017797,35,Female,West,60423.81,2885.61,99587,9.4,51.9,39,3.44,3.6,Silver,Electronics,Mobile,1
CUST017798,32,Male,North,106421.36,5517.69,111129,13.6,93.7,19,2.49,4.1,Platinum,Fashion,Mobile,3
CUST017799,24,Female,West,99200.19,4614.07,111466,15.9,102.0,27,5.47,3.8,Platinum,Sports,Mobile,3
CUST017800,31,Female,North,10000.0,414.87,21166,2.1,8.3,23,4.19,3.4,Bronze,Fashion,Tablet,4
CUST017801,63,Male,East,10000.0,639.43,49955,5.3,40.1,26,2.77,4.3,Silver,Sports,Tablet,2
CUST017802,57,Male,West,10000.0,757.87,54929,5.6,47.0,16,2.8,3.6,Bronze,Fashion,Mobile,2
CUST017803,53,Female,West,10000.0,347.08,23940,1.3,8.4,23,3.74,4.1,Bronze,Home & Garden,Desktop,4
CUST017804,26,Male,South,94290.11,4975.1,109190,29.1,69.9,16,3.31,2.9,Platinum,Home & Garden,Tablet,3
CUST017805,30,Female,West,96446.0,5494.45,122331,15.3,87.4,44,3.97,4.6,Gold,Sports,Mobile,3
CUST017806,56,Male,West,10000.0,799.88,45767,1.0,36.3,29,1.54,3.9,Bronze,Home & Garden,Tablet,2
CUST017807,29,Male,South,10000.0,557.08,30610,2.1,17.3,35,3.65,3.7,Silver,Electronics,Desktop,0
CUST017808,55,Female,North,10000.0,936.92,65497,3.9,39.0,64,4.8,3.7,Gold,Home & Garden,Desktop,2
CUST017809,29,Male,West,97854.15,3412.03,116001,22.5,81.1,32,4.32,3.9,Gold,Sports,Mobile,3
CUST017810,19,Female,North,10000.0,656.66,25676,3.5,16.8,30,3.51,3.3,Silver,Fashion,Mobile,0
CUST017811,40,Female,South,10000.0,324.96,23034,1.4,13.3,24,2.86,3.9,Bronze,Electronics,Mobile,4
CUST017812,40,Male,West,41945.74,2469.77,78044,13.3,57.2,66,4.43,4.5,Gold,Home & Garden,Tablet,1
CUST017813,26,Female,East,117647.35,3674.57,124682,19.8,78.1,23,3.71,4.1,Platinum,Fashion,Desktop,3
CUST017814,37,Female,South,42351.2,2501.14,99307,11.3,55.1,5,2.75,3.6,Gold,Luxury,Mobile,1
CUST017815,33,Male,West,71253.51,3639.62,112278,26.2,85.4,32,2.73,3.9,Platinum,Luxury,Tablet,3
CUST017816,18,Male,East,10000.0,268.31,37107,2.7,14.9,25,5.43,3.6,Silver,Home & Garden,Mobile,0
CUST017817,32,Female,East,91101.97,4678.79,135172,10.0,64.6,24,3.42,4.7,Platinum,Fashion,Mobile,3
CUST017818,51,Female,East,10000.0,802.64,51207,1.8,27.9,44,5.28,2.8,Silver,Home & Garden,Desktop,2
CUST017819,29,Female,East,98683.69,5011.11,118622,13.5,83.7,112,3.86,4.1,Platinum,Home & Garden,Mobile,3
CUST017820,26,Male,West,10000.0,468.48,29384,1.6,29.6,1,4.39,4.2,Bronze,Electronics,Mobile,0
CUST017821,34,Female,East,50137.99,3231.36,114208,9.1,53.8,13,3.72,4.5,Gold,Fashion,Tablet,1
CUST017822,61,Male,East,10000.0,778.13,58002,4.4,52.7,12,6.31,3.3,Gold,Sports,Mobile,2
CUST017823,72,Male,North,10000.0,865.77,60712,2.6,38.0,47,3.32,4.2,Gold,Electronics,Mobile,2
CUST017824,23,Male,North,10000.0,553.22,30356,1.0,15.2,37,4.06,4.1,Gold,Fashion,Desktop,0
CUST017825,38,Female,West,10000.0,728.01,56505,2.0,37.9,10,2.21,3.9,Gold,Home & Garden,Desktop,2
CUST017826,33,Male,West,39120.38,2306.38,76921,16.2,74.0,9,5.82,3.2,Gold,Home & Garden,Mobile,1
CUST017827,32,Female,South,83061.76,3876.73,108664,18.5,96.0,46,4.0,3.3,Gold,Sports,Mobile,3
CUST017828,24,Female,East,100752.83,2687.22,154541,15.2,85.0,17,4.24,3.6,Platinum,Sports,Tablet,3
CUST017829,49,Male,North,10000.0,245.54,32587,1.1,9.6,142,5.14,4.8,Bronze,Electronics,Tablet,4
CUST017830,22,Female,North,10000.0,461.81,26586,2.0,20.0,33,4.67,3.3,Silver,Electronics,Desktop,0
CUST017831,49,Male,East,10000.0,310.79,24004,1.8,5.0,38,4.46,4.2,Bronze,Electronics,Desktop,4
CUST017832,24,Female,West,96663.63,3844.79,109698,21.3,92.1,26,3.79,3.7,Platinum,Luxury,Desktop,3
CUST017833,18,Female,North,10000.0,475.16,22668,1.5,15.2,19,4.96,4.1,Gold,Home & Garden,Mobile,0
CUST017834,38,Female,South,40773.15,3134.3,68512,8.0,53.0,55,3.68,5.0,Gold,Fashion,Desktop,1
CUST017835,48,Male,North,10000.0,357.52,22948,1.0,4.5,46,3.47,4.3,Silver,Electronics,Desktop,4
CUST017836,38,Female,North,34309.44,2924.64,71845,11.6,77.6,9,5.6,3.9,Platinum,Sports,Mobile,1
CUST017837,33,Female,North,35546.02,2653.21,76252,10.2,71.4,59,4.05,3.9,Silver,Sports,Tablet,1
CUST017838,35,Female,West,51563.99,2403.92,119241,16.3,65.1,108,3.44,3.7,Silver,Sports,Desktop,1
CUST017839,50,Male,North,10000.0,376.5,21746,1.0,11.7,79,2.2,4.0,Bronze,Electronics,Desktop,4
CUST017840,18,Female,West,10000.0,531.91,25671,2.0,7.8,14,4.43,3.4,Bronze,Sports,Mobile,0
CUST017841,22,Female,South,10000.0,419.78,34029,2.1,21.8,26,3.48,3.3,Bronze,Fashion,Mobile,0
CUST017842,43,Male,West,10000.0,698.44,44451,3.9,37.9,16,5.18,4.9,Bronze,Fashion,Desktop,2
CUST017843,28,Male,South,45038.02,2189.17,87918,15.0,72.2,10,2.66,3.5,Gold,Home & Garden,Tablet,1
CUST017844,34,Female,East,46472.11,3730.85,64194,13.8,55.4,29,3.76,3.8,Bronze,Fashion,Mobile,1
CUST017845,28,Male,West,50774.99,2579.1,60442,7.5,56.7,9,4.13,5.0,Platinum,Fashion,Tablet,1
CUST017846,43,Male,South,10000.0,462.99,17601,1.0,1.0,21,2.97,3.9,Gold,Electronics,Mobile,4
CUST017847,63,Female,North,10000.0,729.17,46597,5.5,51.2,23,4.24,3.1,Bronze,Sports,Mobile,2
CUST017848,21,Male,South,10000.0,616.66,37557,1.9,16.9,34,4.6,2.5,Bronze,Sports,Mobile,0
CUST017849,20,Female,East,10000.0,343.58,30878,1.0,15.6,27,5.81,3.9,Silver,Home & Garden,Desktop,0
CUST017850,40,Female,East,40608.77,2651.97,77814,11.2,56.6,35,5.99,3.8,Gold,Fashion,Mobile,1
CUST017851,18,Male,North,10000.0,789.6,30267,1.0,17.0,17,4.34,3.8,Bronze,Fashion,Mobile,0
CUST017852,28,Female,West,48814.87,3169.44,90607,13.3,68.0,63,4.85,3.1,Platinum,Fashion,Mobile,1
CUST017853,31,Female,North,108482.3,4835.32,142825,25.5,89.9,41,4.15,3.9,Platinum,Sports,Desktop,3
CUST017854,22,Male,East,69553.67,3763.6,110765,22.0,64.0,79,3.67,3.9,Gold,Luxury,Mobile,3
CUST017855,57,Female,North,10000.0,796.77,70331,3.8,35.4,15,3.77,4.0,Silver,Electronics,Tablet,2
CUST017856,22,Male,North,10000.0,567.51,23477,1.0,12.6,77,3.55,4.0,Silver,Electronics,Desktop,0
CUST017857,23,Female,North,10000.0,528.86,25555,2.2,13.9,82,3.39,3.7,Bronze,Electronics,Mobile,0
CUST017858,27,Female,North,130820.97,3998.93,114790,18.2,86.6,49,1.57,3.6,Platinum,Home & Garden,Tablet,3
CUST017859,60,Male,West,10000.0,941.67,57294,3.8,31.7,60,3.79,3.7,Bronze,Sports,Mobile,2
CUST017860,47,Male,West,10000.0,265.75,24250,1.0,16.2,27,3.13,4.4,Bronze,Electronics,Mobile,4
CUST017861,27,Male,North,84904.55,5826.72,69672,22.5,98.5,73,2.2,4.1,Platinum,Luxury,Mobile,3
CUST017862,29,Male,South,109119.28,4353.95,138219,20.7,80.5,67,4.16,3.7,Platinum,Home & Garden,Tablet,3
CUST017863,39,Female,East,10000.0,395.98,18658,1.0,9.4,42,3.61,3.7,Silver,Electronics,Mobile,4
CUST017864,35,Female,North,10000.0,159.19,15199,1.0,6.2,84,3.03,3.6,Bronze,Fashion,Tablet,4
CUST017865,58,Female,East,10000.0,825.25,64561,4.7,41.6,11,3.38,4.1,Bronze,Home & Garden,Mobile,2
CUST017866,29,Male,West,81061.68,5118.26,111118,21.3,80.1,21,2.84,4.5,Gold,Luxury,Tablet,3
CUST017867,21,Male,South,10000.0,490.27,30429,1.0,13.1,48,3.93,3.1,Silver,Fashion,Mobile,0
CUST017868,22,Female,West,10000.0,578.48,24708,4.2,12.9,18,4.24,3.5,Silver,Electronics,Desktop,0
CUST017869,27,Male,South,104035.27,4561.05,111841,18.0,92.9,50,2.87,4.1,Gold,Home & Garden,Tablet,3
CUST017870,38,Female,East,53534.96,1680.42,98331,15.8,46.9,17,2.44,3.3,Bronze,Sports,Mobile,1
CUST017871,22,Male,East,10000.0,277.63,30283,1.3,20.8,32,4.69,3.8,Bronze,Electronics,Desktop,0
CUST017872,22,Female,East,10000.0,459.24,27697,2.8,14.5,3,6.32,3.0,Bronze,Sports,Desktop,0
CUST017873,18,Female,North,10000.0,474.14,28458,1.0,8.6,92,4.21,3.3,Bronze,Electronics,Mobile,0
CUST017874,26,Female,West,10000.0,619.78,36843,3.0,2.8,2,3.75,3.7,Bronze,Fashion,Desktop,0
CUST017875,20,Female,East,10000.0,825.8,29665,2.2,16.2,2,3.92,4.2,Silver,Electronics,Desktop,0
CUST017876,29,Female,South,48276.61,2991.51,102646,16.1,68.6,43,2.79,3.6,Gold,Fashion,Mobile,1
CUST017877,28,Male,North,10000.0,548.49,38709,3.1,13.1,5,6.42,2.7,Gold,Electronics,Mobile,0
CUST017878,44,Female,West,12712.84,987.4,64582,3.0,38.3,19,5.97,4.1,Silver,Home & Garden,Tablet,2
CUST017879,26,Male,South,10000.0,378.56,32659,3.3,13.8,8,5.44,3.7,Bronze,Electronics,Mobile,0
CUST017880,50,Female,West,10000.0,809.28,60339,4.5,36.2,33,4.55,4.0,Silver,Sports,Mobile,2
CUST017881,33,Female,East,105049.83,4136.77,119700,14.5,87.3,39,3.13,5.0,Gold,Luxury,Desktop,3
CUST017882,44,Male,West,34473.68,3127.56,76831,10.1,47.1,29,3.52,3.9,Platinum,Luxury,Mobile,1
CUST017883,48,Female,West,13000.76,864.03,74081,1.7,35.4,13,4.5,3.1,Bronze,Luxury,Mobile,2
CUST017884,25,Male,North,87206.16,4623.9,110518,20.5,95.9,18,3.0,5.0,Silver,Electronics,Desktop,3
CUST017885,47,Male,South,10000.0,266.77,16096,1.0,12.0,101,1.63,4.0,Bronze,Home & Garden,Desktop,4
CUST017886,48,Male,South,10000.0,298.95,28514,1.4,9.2,64,2.33,4.4,Silver,Electronics,Desktop,4
CUST017887,32,Male,South,44873.9,2612.11,111697,11.7,62.6,54,5.19,4.3,Silver,Home & Garden,Mobile,1
CUST017888,51,Male,South,10000.0,1034.38,49183,7.3,44.3,23,6.81,3.6,Gold,Home & Garden,Tablet,2
CUST017889,40,Male,West,35561.16,2225.91,72407,12.1,72.3,13,5.13,3.5,Gold,Luxury,Tablet,1
CUST017890,44,Female,East,10000.0,390.11,22094,1.6,12.2,33,4.82,4.2,Silver,Electronics,Desktop,4
CUST017891,47,Male,East,10000.0,933.25,46751,2.1,46.9,141,1.87,4.3,Silver,Electronics,Desktop,2
CUST017892,18,Female,North,10000.0,648.18,29438,3.8,17.3,3,5.36,3.6,Bronze,Home & Garden,Mobile,0
CUST017893,22,Female,West,91867.1,3358.27,124040,15.6,66.5,120,3.04,3.4,Gold,Sports,Mobile,3
CUST017894,31,Female,West,86172.25,4677.4,126288,21.9,101.6,145,5.08,4.7,Platinum,Fashion,Mobile,3
CUST017895,33,Female,South,41320.18,2137.73,71954,17.3,68.5,13,5.0,3.4,Silver,Home & Garden,Mobile,1
CUST017896,34,Female,South,51599.37,2457.84,82373,12.2,61.6,17,4.51,4.6,Platinum,Sports,Desktop,1
CUST017897,66,Male,South,11590.57,553.79,54366,3.4,40.5,60,6.11,3.7,Bronze,Home & Garden,Tablet,2
CUST017898,20,Male,South,10000.0,557.87,30979,2.4,10.0,70,3.28,3.6,Bronze,Luxury,Desktop,0
CUST017899,22,Male,North,37587.05,2278.64,79500,13.9,97.9,45,4.73,2.9,Silver,Sports,Tablet,1
CUST017900,21,Male,West,10000.0,477.76,34416,3.6,8.6,13,3.77,2.8,Bronze,Home & Garden,Mobile,0
CUST017901,45,Female,South,10000.0,122.63,24659,1.0,8.7,65,5.45,5.0,Bronze,Fashion,Desktop,4
CUST017902,26,Male,South,10000.0,590.59,21623,2.1,15.0,3,5.71,3.6,Gold,Luxury,Mobile,0
CUST017903,48,Male,South,10000.0,347.72,20945,1.9,9.9,29,3.94,4.2,Silver,Electronics,Desktop,4
CUST017904,30,Female,North,98578.66,5396.59,123265,21.1,82.3,17,3.34,3.9,Gold,Sports,Mobile,3
CUST017905,23,Female,West,10000.0,667.73,32005,2.8,15.0,5,3.53,2.8,Bronze,Fashion,Desktop,0
CUST017906,23,Male,East,10000.0,530.92,24034,3.0,13.8,10,6.32,2.9,Bronze,Home & Garden,Desktop,0
CUST017907,23,Female,East,84059.22,4441.21,111031,18.6,91.6,68,4.3,4.8,Platinum,Luxury,Mobile,3
CUST017908,47,Female,West,10000.0,575.29,54641,1.9,47.4,10,3.43,5.0,Silver,Electronics,Tablet,2
CUST017909,34,Female,East,10000.0,390.78,25356,1.0,5.0,56,3.58,4.5,Bronze,Fashion,Desktop,4
CUST017910,30,Male,East,74673.61,4525.12,119510,23.0,108.6,101,4.61,4.5,Gold,Luxury,Desktop,3
CUST017911,57,Female,North,10000.0,845.87,58344,7.2,59.4,31,3.92,3.4,Bronze,Electronics,Desktop,2
CUST017912,30,Male,East,107856.44,4547.21,103374,18.9,85.4,22,3.49,3.5,Gold,Sports,Mobile,3
CUST017913,34,Male,South,74385.38,3880.7,144503,12.4,74.4,17,4.47,3.1,Platinum,Fashion,Mobile,3
CUST017914,41,Female,West,10000.0,361.46,21067,1.0,10.6,37,1.31,3.3,Silver,Home & Garden,Mobile,4
CUST017915,48,Male,East,10000.0,687.5,42640,6.0,44.5,59,5.03,4.4,Gold,Fashion,Mobile,2
CUST017916,37,Female,North,10000.0,269.52,19338,1.5,11.5,110,3.2,5.0,Bronze,Luxury,Mobile,4
CUST017917,31,Male,West,39444.05,3051.36,70463,12.5,66.0,36,3.96,3.6,Silver,Fashion,Mobile,1
CUST017918,25,Male,South,10000.0,401.7,25648,1.7,17.1,20,4.83,3.0,Bronze,Fashion,Mobile,0
CUST017919,36,Female,South,48059.81,2480.88,83634,9.4,63.8,15,4.97,3.1,Silver,Luxury,Desktop,1
CUST017920,21,Female,West,10000.0,379.38,38268,1.0,18.7,11,4.13,4.8,Bronze,Electronics,Desktop,0
CUST017921,45,Male,North,10000.0,192.25,23871,1.0,4.3,21,1.52,4.2,Bronze,Fashion,Mobile,4
CUST017922,24,Female,South,10000.0,549.95,25989,3.0,14.6,29,3.79,3.6,Gold,Home & Garden,Mobile,0
CUST017923,26,Female,East,108262.25,5426.27,136455,24.6,75.4,22,2.84,5.0,Gold,Sports,Tablet,3
CUST017924,28,Male,East,83820.43,3043.14,90416,15.3,81.3,40,4.8,4.3,Silver,Sports,Mobile,3
CUST017925,27,Female,East,10000.0,404.12,26857,1.3,15.7,36,6.97,3.5,Bronze,Electronics,Desktop,0
CUST017926,49,Male,North,10000.0,810.69,48005,8.7,48.6,99,4.42,4.4,Gold,Electronics,Desktop,2
CUST017927,28,Female,West,85082.38,3617.44,128352,25.9,83.3,24,1.67,3.1,Platinum,Sports,Mobile,3
CUST017928,24,Male,East,10000.0,471.18,27415,1.0,10.2,25,6.03,3.2,Bronze,Electronics,Mobile,0
CUST017929,25,Female,South,63805.5,4514.41,184601,27.4,77.9,70,4.29,3.5,Platinum,Fashion,Desktop,3
CUST017930,29,Female,East,69282.16,5501.75,85623,17.7,69.6,30,1.59,3.8,Platinum,Luxury,Mobile,3
CUST017931,29,Female,East,98797.35,4982.55,140558,18.4,76.4,49,4.27,4.6,Platinum,Sports,Desktop,3
CUST017932,62,Female,West,10000.0,515.42,56349,8.7,43.3,55,3.91,4.3,Silver,Electronics,Desktop,2
CUST017933,21,Male,South,77088.9,5004.7,114018,20.7,70.4,17,1.98,3.7,Platinum,Sports,Mobile,3
CUST017934,24,Female,West,109845.61,4733.22,127915,17.8,82.0,37,2.87,4.5,Gold,Home & Garden,Mobile,3
CUST017935,53,Male,South,10000.0,801.4,68375,3.0,34.4,64,4.2,3.9,Bronze,Fashion,Mobile,2
CUST017936,44,Male,South,10000.0,310.65,23996,1.0,12.9,39,1.77,4.4,Bronze,Fashion,Tablet,4
CUST017937,38,Male,West,51741.69,2883.75,70254,11.4,59.9,61,4.83,3.5,Gold,Sports,Desktop,1
CUST017938,24,Male,West,10000.0,710.12,36713,1.8,20.7,18,4.06,3.6,Gold,Home & Garden,Mobile,0
CUST017939,34,Female,East,37674.73,2786.05,86051,11.5,52.7,35,4.03,4.4,Silver,Luxury,Tablet,1
CUST017940,56,Male,West,10083.28,740.7,54864,5.2,52.4,17,4.09,4.8,Bronze,Sports,Tablet,2
CUST017941,34,Female,North,51778.47,2426.78,90347,14.2,56.3,96,4.95,4.0,Platinum,Luxury,Tablet,1
CUST017942,32,Female,East,54760.14,2978.64,78079,14.5,56.7,18,2.92,3.1,Platinum,Fashion,Tablet,1
